learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,18765,NA,NA,NA,1556,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,18765,NA,NA,NA,1556,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,18765,NA,NA,NA,1556,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,18765,NA,NA,NA,1556,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,18765,NA,NA,NA,1556,NA
In-Person,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,16346,NA,NA,NA,1313,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,16346,NA,NA,NA,1313,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,6190,NA,NA,NA,544,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,6190,NA,NA,NA,544,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,6190,NA,NA,NA,544,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,6190,NA,NA,NA,544,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,6190,NA,NA,NA,544,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,6190,NA,NA,NA,544,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,49218,NA,NA,NA,3738,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,49218,NA,NA,NA,3738,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,49218,NA,NA,NA,3738,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,49218,NA,NA,NA,3738,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,6834,NA,NA,NA,578,NA
Virtual,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,6834,NA,NA,NA,578,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,6834,NA,NA,NA,578,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,6834,NA,NA,NA,578,NA
In-Person,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,175,NA,NA,NA,30,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,175,NA,NA,NA,30,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,175,NA,NA,NA,30,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,3926,NA,NA,NA,344,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,3926,NA,NA,NA,344,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,3926,NA,NA,NA,344,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,3926,NA,NA,NA,344,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,3926,NA,NA,NA,344,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,5311,NA,NA,NA,458,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,830,NA,NA,NA,78,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,830,NA,NA,NA,78,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,4241,NA,NA,NA,346,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,4241,NA,NA,NA,346,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,4241,NA,NA,NA,346,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,4241,NA,NA,NA,346,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,4241,NA,NA,NA,346,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,2006,NA,NA,NA,173,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,2006,NA,NA,NA,173,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,2006,NA,NA,NA,173,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,976,NA,NA,NA,92,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,976,NA,NA,NA,92,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,976,NA,NA,NA,92,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,976,NA,NA,NA,92,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,976,NA,NA,NA,92,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,2909,NA,NA,NA,303,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,2909,NA,NA,NA,303,NA
In-Person,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,463,NA,NA,NA,45,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,463,NA,NA,NA,45,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,463,NA,NA,NA,45,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,463,NA,NA,NA,45,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,80588,NA,NA,NA,7458,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,80588,NA,NA,NA,7458,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,80588,NA,NA,NA,7458,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,80588,NA,NA,NA,7458,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,4858,NA,NA,NA,444,NA
